Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AMZN,BTC-USD,GC=F,GOOGL,MSFT,AMZN,BTC-USD,GC=F,GOOGL,MSFT,AMZN,BTC-USD,GC=F,GOOGL,MSFT,AMZN,BTC-USD,GC=F,GOOGL,MSFT,AMZN,BTC-USD,GC=F,GOOGL,MSFT
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-15,143.17999267578125,24136.97265625,1781.4000244140625,121.07927703857422,284.556884765625,143.75999450683594,25135.58984375,1799.0,121.29747484616601,285.24531273382235,141.49000549316406,23839.775390625,1774.699951171875,119.62132583953287,281.29891753044353,142.8000030517578,24318.31640625,1799.0,120.13705992096004,282.16190112229856,39014600.0,35123501685.0,64.0,19494800.0,18085700.0
2022-08-16,144.77999877929688,23883.291015625,1773.199951171875,120.70240020751953,283.8199768066406,146.57000732421875,24228.416015625,1777.4000244140625,121.42641959577725,285.10959940447333,142.0,23733.5,1771.4000244140625,119.65109163936246,281.59954863684186,143.91000366210938,24126.13671875,1777.4000244140625,120.52387539718579,283.12184303694977,59102900.0,27753685646.0,308.0,19041200.0,18102900.0
2022-08-17,142.10000610351562,23335.998046875,1760.300048828125,118.57003021240234,283.07183837890625,143.3800048828125,24407.05859375,1769.699951171875,120.2957650012785,285.0443616245307,140.77999877929688,23243.353515625,1760.0,118.40141798211481,281.2742116606303,142.69000244140625,23881.31640625,1769.699951171875,119.13535751738875,281.536556451653,48149800.0,30931623076.0,23.0,22847000.0,18253400.0
2022-08-18,142.3000030517578,23212.73828125,1755.300048828125,119.18492889404297,281.9544372558594,142.77000427246094,23563.83203125,1762.9000244140625,119.82960216377192,283.645163191212,140.3800048828125,23177.6015625,1753.4000244140625,117.74681800275492,280.8952723028826,141.32000732421875,23341.0390625,1762.9000244140625,118.45099701321593,281.9738603210982,37458700.0,23747613147.0,321.0,17987700.0,17186200.0
2022-08-19,138.22999572753906,20877.552734375,1747.5999755859375,116.24920654296875,278.0482177734375,141.11000061035156,23213.3125,1754.300048828125,118.17330641726673,281.06045328122894,137.91000366210938,20868.84765625,1747.5,115.80289830486177,277.47492602525494,140.47000122070312,23213.3125,1753.699951171875,118.08404022953236,280.72035691439993,47792800.0,40509610260.0,49.0,21809500.0,20570000.0
2022-08-20,,21166.060546875,,,,,21350.806640625,,,,,20856.73046875,,,,,20872.841796875,,,,,27595671000.0,,,
2022-08-21,,21534.12109375,,,,,21668.845703125,,,,,21103.197265625,,,,,21160.392578125,,,,,23102307723.0,,,
2022-08-22,133.22000122070312,21398.908203125,1734.0,113.30354309082031,269.8860168457031,136.32000732421875,21531.462890625,1740.5,114.68214829640736,274.46265350884744,132.85000610351562,20939.18359375,1726.5,112.91674062691341,269.3710240123007,135.72000122070312,21531.462890625,1740.5,114.25567281481072,274.0934077691384,50461500.0,31666498758.0,347.0,21456600.0,25061100.0
2022-08-23,133.6199951171875,21528.087890625,1746.800048828125,112.9266586303711,268.6131591796875,134.99000549316406,21646.203125,1748.9000244140625,114.06723327503279,270.96462513583367,132.9499969482422,20955.138671875,1731.9000244140625,112.50018315686643,267.6025963871895,133.41000366210938,21401.044921875,1738.0,112.54977631975122,268.6131591796875,36252100.0,31878280659.0,509.0,15870400.0,17527400.0
2022-08-24,133.8000030517578,21395.01953125,1747.800048828125,112.758056640625,267.9815368652344,135.47000122070312,21783.076171875,1751.800048828125,113.83911800192885,269.38076836522134,132.10000610351562,21195.005859375,1743.5999755859375,111.94477869138811,267.32076724046834,132.75,21526.455078125,1745.0,112.5696116974473,267.61229110085856,38627000.0,31962253368.0,187.0,17734600.0,18137000.0
